field,raw_value,raw_study_frequency,normalized_values,mapping_mode,audit_bucket,unresolved_fragments,blocking_for_current_synthesis
integration_mechanism_codes,reflected_downlink_OFDM_for_ranging|bidirectional_WDD|shared_RO_ISAC_transceiver|multiuser_OFDMA_and_DFT_S_OFDM|red_green_optical_filtering|successive_interference_cancellation,1,shared_waveform|shared_hardware|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,bidirectional_WDD|multiuser_OFDMA_and_DFT_S_OFDM|red_green_optical_filtering|successive_interference_cancellation,no
integration_mechanism_codes,residual_carrier_reuse|coherent_transceiver_reuse|polarization_delay_phase_noise_separation|forward_vibration_sensing|shared_fiber,1,shared_optical_carrier|shared_link_or_channel,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,coherent_transceiver_reuse|polarization_delay_phase_noise_separation|forward_vibration_sensing,no
integration_mechanism_codes,residual_carrier_reuse|polarization_delay_phase_noise_cancellation|forward_vibration_sensing|shared_coherent_DSP|shared_long_haul_fiber,1,shared_optical_carrier|shared_link_or_channel,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,polarization_delay_phase_noise_cancellation|forward_vibration_sensing|shared_coherent_DSP,no
integration_mechanism_codes,self_coherent_OFDM|virtual_carrier|signal_signal_beating_reuse|nonlinear_matched_filter|heterogeneous_filter_diversity|photonic_heterodyne_THz_generation,1,shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,virtual_carrier|signal_signal_beating_reuse|nonlinear_matched_filter|heterogeneous_filter_diversity|photonic_heterodyne_THz_generation,no
integration_mechanism_codes,self_homodyne_coherent_detection|LFM_optical_carrier|OFDR|multicore_fiber|remote_LO_probe_reuse|RTD_matching,1,shared_optical_carrier,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,self_homodyne_coherent_detection|OFDR|multicore_fiber|remote_LO_probe_reuse|RTD_matching,no
integration_mechanism_codes,seven_core_fiber|space_division_multiplexing|wavelength_division_multiplexing|SDM_DAS|phi_OTDR|shared_core_co_propagation|real_time_OTN_traffic,1,shared_link_or_channel|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,seven_core_fiber|wavelength_division_multiplexing|SDM_DAS|phi_OTDR|real_time_OTN_traffic,no
integration_mechanism_codes,shared_DCO_OFDM_waveform|NOMA_power_domain_multiplexing|CCR_reflection_reuse|time_of_flight_ranging|pre_superposition_per_user_clipping|joint_power_allocation_effect,1,shared_waveform|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,NOMA_power_domain_multiplexing|CCR_reflection_reuse|time_of_flight_ranging|pre_superposition_per_user_clipping|joint_power_allocation_effect,no
integration_mechanism_codes,shared_DMT_frame|frequency_domain_function_partitioning|bidirectional_TW_ToF|photonic_heterodyne|real_time_FPGA_DSP|shared_transceiver_front_end,1,shared_waveform|shared_hardware,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,frequency_domain_function_partitioning|bidirectional_TW_ToF|photonic_heterodyne|real_time_FPGA_DSP,no
integration_mechanism_codes,shared_FSO_beam|LACO_OFDM_layered_waveform|target_echo_reuse|time_of_flight_ranging|joint_subcarrier_power_allocation|communication_sensing_Pareto_optimization,1,shared_resource_allocation|shared_application_scenario,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_FSO_beam|target_echo_reuse|time_of_flight_ranging|joint_subcarrier_power_allocation,no
integration_mechanism_codes,shared_LED_PD_transceiver|TDMA_slot_partition|active_reflection_sensing|joint_slot_selection_power_allocation|sensing_priority,1,shared_hardware|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,TDMA_slot_partition|active_reflection_sensing|sensing_priority,no
integration_mechanism_codes,shared_LED_illumination_and_data|shared_camera|shared_captured_frames|simultaneous_feature_separation|parallel_OR_OCC,1,shared_waveform|shared_hardware,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_LED_illumination_and_data|simultaneous_feature_separation|parallel_OR_OCC,no
integration_mechanism_codes,shared_LED_intensity|IM_DD_DCO_OFDM|pinhole_imaging|shared_RSS_objective|two_phase_operation|optical_beamforming,1,shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_LED_intensity|pinhole_imaging|shared_RSS_objective|two_phase_operation|optical_beamforming,no
integration_mechanism_codes,shared_LED_power|LOS_communication_illumination|NLOS_reflection_sensing|location_triggered_mode_switching|adaptive_power_allocation|geometric_region_partition,1,shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_LED_power|LOS_communication_illumination|NLOS_reflection_sensing|location_triggered_mode_switching|geometric_region_partition,no
integration_mechanism_codes,shared_LFMCW_waveform|QPSK_data_embedding|time_division_orthogonality|photonic_frequency_multiplication|shared_matched_filter_reference,1,shared_waveform|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,QPSK_data_embedding|photonic_frequency_multiplication|shared_matched_filter_reference,no
integration_mechanism_codes,shared_LFM_CPM_waveform|shared_optical_transmitter|monostatic_reflected_echo|simultaneous_communication_and_ranging|shared_ToF_for_ranging_and_synchronization|joint_parameter_optimization,1,shared_waveform|shared_hardware|joint_design_or_optimization,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,monostatic_reflected_echo|simultaneous_communication_and_ranging|shared_ToF_for_ranging_and_synchronization,no
integration_mechanism_codes,shared_ODDM_waveform|delay_Doppler_multicarrier|embedded_pilot_channel_estimation|two_dimensional_matched_filtering|shared_photonic_transmitter,1,shared_waveform|shared_hardware|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,delay_Doppler_multicarrier|two_dimensional_matched_filtering,no
integration_mechanism_codes,shared_OFDM_MLS_waveform|power_domain_superposition|CCR_passive_reflection|cross_correlation_ranging,1,shared_waveform|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,power_domain_superposition|CCR_passive_reflection|cross_correlation_ranging,no
integration_mechanism_codes,shared_OFDM_downlink|CCR_retroreflection|multi_UAV_multilateration|angle_diversity_transmitter,1,shared_link_or_channel|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,CCR_retroreflection|multi_UAV_multilateration|angle_diversity_transmitter,no
integration_mechanism_codes,shared_OFDM_pilots|sparse_CIR_feature_sharing|multi_task_learning|federated_learning|multi_LED_cellular_clusters,1,shared_waveform|shared_resource_allocation|joint_design_or_optimization,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,sparse_CIR_feature_sharing|federated_learning|multi_LED_cellular_clusters,no
integration_mechanism_codes,shared_OFDM_waveform|bit_inversion_probabilistic_shaping|QAM_PSK_continuous_conversion|shared_photonic_heterodyne_transmitter|SER_GMI_joint_metric,1,shared_waveform|shared_hardware|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,bit_inversion_probabilistic_shaping|QAM_PSK_continuous_conversion|SER_GMI_joint_metric,no
integration_mechanism_codes,shared_OFDM_waveform|retroreflection|shared_LED_transmitter|MRC_communication_diversity|cross_correlation_ranging|multilateration,1,shared_waveform|shared_hardware|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,retroreflection|MRC_communication_diversity|cross_correlation_ranging|multilateration,no
integration_mechanism_codes,shared_OOK_transmission|OIRS_subarea_beam_split|narrow_beam_communication|wide_beam_sensing|PD_array_position_estimation|closed_loop_alignment,1,shared_waveform|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,narrow_beam_communication|wide_beam_sensing|PD_array_position_estimation|closed_loop_alignment,no
integration_mechanism_codes,shared_OPA|joint_multibeam_precoding|shared_optical_power|grating_lobe_reuse|direct_detection|joint_transmit_receive_beamforming,1,joint_design_or_optimization,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_OPA|shared_optical_power|grating_lobe_reuse|direct_detection|joint_transmit_receive_beamforming,no
integration_mechanism_codes,shared_PSS_PPM_waveform|IM_DD|PN_sequence|pulse_position_modulation|cross_correlation_ranging,1,shared_waveform,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,IM_DD|PN_sequence|pulse_position_modulation|cross_correlation_ranging,no
integration_mechanism_codes,shared_PSS_PPM_waveform|shared_Gaussian_pulse|PN_spreading|passive_reflection|cross_correlation_ranging,1,shared_waveform,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_Gaussian_pulse|PN_spreading|passive_reflection|cross_correlation_ranging,no
integration_mechanism_codes,shared_RE_LFM_drive_and_probe|chaotic_physical_layer_encryption|shared_fiber_link|Rayleigh_backscatter|WDM_multiplexing|common_signal_induced_synchronization|digital_matched_filter_phase_sensing,1,shared_link_or_channel|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_RE_LFM_drive_and_probe|chaotic_physical_layer_encryption|Rayleigh_backscatter|common_signal_induced_synchronization|digital_matched_filter_phase_sensing,no
integration_mechanism_codes,shared_RGB_image|shared_screen_camera_link|shared_camera_receiver|shared_feature_markers|simultaneous_pose_sensing_and_state_communication|communication_assisted_control,1,shared_hardware|shared_link_or_channel|shared_application_scenario,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_RGB_image|shared_camera_receiver|shared_feature_markers|simultaneous_pose_sensing_and_state_communication,no
integration_mechanism_codes,shared_clipped_OFDM_waveform|retroreflection|shared_downlink_signal|TDD_bidirectional_access|cross_correlation_ranging,1,shared_waveform|shared_link_or_channel|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,retroreflection|TDD_bidirectional_access|cross_correlation_ranging,no
integration_mechanism_codes,shared_forward_communication_signal|receiver_optical_tap|joint_SOP_phase_sensing|PBS_polarization_demodulation|unbalanced_MZI_phase_demodulation|CNN_feature_fusion,1,shared_waveform|joint_design_or_optimization,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,receiver_optical_tap|PBS_polarization_demodulation|unbalanced_MZI_phase_demodulation|CNN_feature_fusion,no
integration_mechanism_codes,shared_hardware|shared_link_or_channel|shared_fiber_infrastructure|wavelength_division_multiplexing|bidirectional_integration|power_over_fiber|shared_application_scenario,1,shared_hardware|shared_link_or_channel|shared_resource_allocation|shared_application_scenario,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_fiber_infrastructure|bidirectional_integration|power_over_fiber,no
integration_mechanism_codes,shared_hardware|shared_link_or_channel|shared_network_control|shared_resource_allocation|shared_application_scenario,1,shared_hardware|shared_link_or_channel|shared_resource_allocation|shared_application_scenario,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_network_control,no
integration_mechanism_codes,shared_hardware|shared_link_or_channel|shared_resource_allocation|space_division_multiplexing|shared_application_scenario,1,shared_hardware|shared_link_or_channel|shared_resource_allocation|shared_application_scenario,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,space_division_multiplexing,no
integration_mechanism_codes,shared_hardware|shared_optical_carrier|shared_link_or_channel|joint_design_or_optimization,1,shared_hardware|shared_optical_carrier|shared_link_or_channel|joint_design_or_optimization,controlled_exact,controlled_or_fully_mapped,,no
integration_mechanism_codes,shared_hardware|shared_optical_carrier|shared_link_or_channel|shared_resource_allocation|joint_design_or_optimization|sensing_aided_communication|shared_application_scenario,1,shared_hardware|shared_optical_carrier|shared_link_or_channel|shared_resource_allocation|joint_design_or_optimization|shared_application_scenario,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,sensing_aided_communication,no
integration_mechanism_codes,shared_hardware|shared_resource_allocation,1,shared_hardware|shared_resource_allocation,controlled_exact,controlled_or_fully_mapped,,no
integration_mechanism_codes,shared_link_or_channel|shared_application_scenario,1,shared_link_or_channel|shared_application_scenario,controlled_exact,controlled_or_fully_mapped,,no
integration_mechanism_codes,shared_link_or_channel|shared_hardware|shared_pilot_or_reference|shared_signal_processing|shared_resource_allocation,1,shared_waveform|shared_hardware|shared_link_or_channel|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_signal_processing,no
integration_mechanism_codes,shared_link_or_channel|shared_resource_allocation|shared_hardware|joint_design_or_optimization,1,shared_hardware|shared_link_or_channel|shared_resource_allocation|joint_design_or_optimization,controlled_exact,controlled_or_fully_mapped,,no
integration_mechanism_codes,shared_mCAP_waveform|RSS_reuse|shared_IR_LED_PD_frontend|parallel_demodulation_and_positioning|multi_AP_geometry,1,shared_waveform|shared_hardware|joint_design_or_optimization,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,RSS_reuse|multi_AP_geometry,no
integration_mechanism_codes,shared_microwave_photonic_platform|time_division_multiplexing|MZM_operating_point_switching|LFM_ranging|QPSK_communication|photonic_dechirp|shared_phased_array_beam|range_adaptive_frequency,1,shared_hardware|shared_resource_allocation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,MZM_operating_point_switching|LFM_ranging|QPSK_communication|photonic_dechirp|shared_phased_array_beam|range_adaptive_frequency,no
integration_mechanism_codes,shared_monolithic_chip|shared_material_platform|integrated_transmitter_receiver|shared_reflected_optical_path,1,shared_hardware|shared_link_or_channel,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,shared_material_platform|integrated_transmitter_receiver,no
integration_mechanism_codes,shared_multiform_LFM_waveform|chirp_polarity_modulation|photonic_generation|matched_filter_demodulation|photonic_dechirping,1,shared_waveform,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,chirp_polarity_modulation|photonic_generation|matched_filter_demodulation|photonic_dechirping,no
