evidence_body_id,study_cluster_id,certainty_summary,schema_version
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00473,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00488,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00492,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00502,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00506,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00527,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00557,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00576,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00594,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00602,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00631,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00647,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00680,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00761,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00885,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00887,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00891,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00906,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00908,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00909,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00922,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00926,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00941,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00974,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00975,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-00980,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-01001,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-01059,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-01072,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-01095,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-joint_design_or_optimization,STC-SINGLETON-SCR-01229,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-ACO-OFDM-LFM-LIDAR-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-DP-IMDD-THZ-RANGING-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-DSCM-ANN-DT-ECL-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-EADO-OFDM-RANGING-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-ICP-RL-HLLB-3650KM-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-III-NITRIDE-MOTION-VLC-2023,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-LED-OISAC-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-MMW-OFDM-PENG-2023-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-MULTICHANNEL-LFM-QAM-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-OCDM-THZ-OVER-FIBER-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-ODDM-PHOTONIC-MMW-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-OPA-OWISAC-BEAMFORMING-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SELF-HOMODYNE-MCF-OFDR-2024-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SF-LFM-OFDM-THZ-2025-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00012,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00396,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00456,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00496,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00502,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00589,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00594,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00602,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00607,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00626,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00631,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00647,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00665,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00679,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00719,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00730,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00761,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00808,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00833,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00836,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00873,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00882,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00884,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00885,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00887,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00891,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00893,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00896,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00899,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00902,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00903,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00904,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00905,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00906,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00908,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00909,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00910,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00912,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00913,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00914,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00915,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00916,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00917,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00918,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00919,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00920,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00922,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00925,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00926,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00937,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00943,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00944,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00949,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00953,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00954,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00959,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00965,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00970,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00974,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00975,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00977,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00979,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00980,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00983,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00985,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00986,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00990,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00992,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00994,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00996,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-00998,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01000,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01001,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01004,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01006,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01008,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01009,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01010,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01011,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01012,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01018,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01020,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01021,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01023,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01028,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01029,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01030,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01032,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01033,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01034,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01036,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01040,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01041,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01045,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01047,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01049,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01050,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01059,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01060,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01070,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01071,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01072,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01073,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01079,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01081,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01085,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01086,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01088,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01093,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01095,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01101,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01103,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01105,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01151,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01152,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01153,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01165,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01180,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SINGLETON-SCR-01188,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SUBCARRIER-CHIRP-DBAND-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-SUBMARINE-CABLE-DAS-HUIZHOU-2022-2026,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-WBAND-POLARIZATION-JRC-2023-2025,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-other_integration_mechanism,STC-WBAND-TFDM-DONG-2022-2024,high,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00001,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00008,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00110,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00123,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00177,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00218,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00238,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00268,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00273,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00277,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00294,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00376,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00379,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00387,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00396,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00406,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00407,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00436,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00451,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00488,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00492,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00496,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00502,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00506,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00527,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00557,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00576,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00631,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00679,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00680,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00719,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00730,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-00908,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_application_scenario,STC-SINGLETON-SCR-01036,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-ACO-OFDM-LFM-LIDAR-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-DP-IMDD-THZ-RANGING-2025-2026,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-DSCM-ANN-DT-ECL-2025-2026,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-ENDOGENOUS-TS-FRFT-DAS-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-FRDM-POLARIZATION-SENSING-2025-2026,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-MMW-OFDM-PENG-2023-2024,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-REALTIME-BIDIR-DMT-THZ-2024-2026,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SEVENCORE-COMB-SH-DAS-2024-2025,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SINGLETON-SCR-00001,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SINGLETON-SCR-00002,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SINGLETON-SCR-00008,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SINGLETON-SCR-00009,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SINGLETON-SCR-00011,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SINGLETON-SCR-00013,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SINGLETON-SCR-00015,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
S2-shared_hardware,STC-SINGLETON-SCR-00036,moderate,phase_e_tqaf_deterministic_v1.0_2026-08-04
