entry_type,sheet_name,field_name,code_group,code,label_or_definition,decision_rule,data_type,required_stage,missing_rule,rq_mapping,phase_boundary,schema_version
value,,,communication_metric_family,THz_carrier_frequency,THz carrier frequency; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,communication_metric_family,local_oscillator_frequency,local oscillator frequency; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,FMCW_bandwidth,FMCW bandwidth; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,chirp_duration,chirp duration; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,ranging_error,ranging error; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,sweep_linearity,sweep linearity; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,lens_focal_length,lens focal length; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,range_resolution,range resolution; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,local_oscillator_frequency,local oscillator frequency; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,THz_carrier_frequency,THz carrier frequency; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,intermediate_frequency,intermediate frequency; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,sensing_metric_family,reference_distance,reference distance; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,joint_metric_family,optical_frequency,optical frequency; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2|RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,joint_metric_family,waveform_period,waveform period; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2|RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,joint_metric_family,occupied_bandwidth,occupied bandwidth; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2|RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,joint_metric_family,THz_frequency,THz frequency; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2|RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,joint_metric_family,laser_linewidth,laser linewidth; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2|RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
value,,,joint_metric_family,laser_switching_time,laser switching time; pilot-specific reported metric family retained without semantic collapse to other.,Confirmed at the pilot human schema lock on 2026-08-02; retain the source-reported construct and do not collapse it into another metric family.,controlled_text,locked_phase_d,Do not substitute an empty cell for an assessed NR/NA/UNC state.,RQ2|RQ3,Phase_D_raw_evidence,phase_d_schema_v1.0_pilot_locked
