paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_009,4D,intensity_only,intensity,lexical,DIRECT,"The snippet explicitly mentions 'intensity modulation' and 'instantaneous power of the LED light emission', which directly relates to the concept of 'intensity_only'.","In Fig. [1,](#page-2-2) the communication data is modulated onto the instantaneous power of the LED light emission using intensity modulation at a high frequency, which is imperceptible to the human eye having a low fusion frequency of about 20 Hz. Direct detection is performed by the PD, which produces a current that is proportionate to the instantaneous received signal power. Consequently, the PD receiver positions itself based on the sensing estimates of signal strengths and/or delays, where we propose to harness OFDM radar principles for separating the LoS and NLoS paths. Moreover, we expploit for the first time the OFDM radar-sensed LoS and NLoS strengths as estimated CSI for improving the performance of communication data detection.",132,132,"<span id=""page-2-0""></span>*A. Scenarios and System Description*",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_009,4D,intensity_only,intensity,lexical,DIRECT,"The snippet discusses 'IM/DD-based optical OFDM systems' which 'utilizes optical intensity', directly relating to the concept of 'intensity_only'.","We note that (6) is also valid for fractional delay indices  $l_p = \frac{\tau_p}{T}$  encountered in RF systems [48], [68], [69]. However, unlike RF systems that rely on pulse shaping based waveforms, IM/DD-based optical OFDM systems [42], [43], [44], [45], [46], [47], [51] utilizes optical intensity, where the PD collects all signal powers across all frequencies over each sampling duration. Therefore, the channel model of (6) only registers integer-spaced delay indices  $l_p = \lfloor \frac{\tau_p}{T} \rfloor$  for optical OFDM systems. In order to better demonstrate this, we further extend the TD received signal of (6) based on (5) as follows:",274,274,"<span id=""page-4-3""></span>B. PD Signal Reception",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_009,4D,intensity_only,intensity,lexical,NONE,"The text provides references to various research papers related to VLP systems, but does not explicitly discuss intensity-only concepts.","- <span id=""page-15-23""></span>[\[25\]](#page-1-10) J. Vongkulbhisal, B. Chantaramolee, Y. Zhao, and W. S. Mohammed, ""A fingerprinting-based indoor localization system using intensity modulation of light emitting diodes,"" *Microw. Opt. Technol. Lett.*, vol. 54, no. 5, pp. 1218–1227, May 2012.",707,707,"<span id=""page-14-3""></span>G. Overall Communication Functionality > VII. CONCLUSION AND FUTURE OPPORTUNITIES > REFERENCES",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_009,4D,intensity_only,intensity,lexical,INDIRECT,"The concept 'intensity_only' is related to intensity-modulated direct-detection systems, which are mentioned in the provided snippets. However, the term 'intensity_only' itself is not explicitly mentioned, indicating an indirect relationship.","- <span id=""page-15-42""></span>[\[44\]](#page-1-29) X. Li, J. Vucic, V. Jungnickel, and J. Armstrong, ""On the capacity of intensity-modulated direct-detection systems and the information rate of ACO-OFDM for indoor optical wireless applications,"" *IEEE Trans. Commun.*, vol. 60, no. 3, pp. 799–809, Mar. 2012.",726,726,"<span id=""page-14-3""></span>G. Overall Communication Functionality > VII. CONCLUSION AND FUTURE OPPORTUNITIES > REFERENCES",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_009,4D,complex_field,CF,lexical,NONE,The given snippet does not contain any information related to the concept of 'complex_field'. It appears to be a table or list of abbreviations related to channel estimation and communication systems.,| CFR   | Channel frequency responses                           |,95,95,"<span id=""page-2-0""></span>*A. Scenarios and System Description*",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_009,4D,complex_field,CF,lexical,INDIRECT,"The snippet mentions 'Channel Frequency Responses (CFRs)' which could be related to complex fields in the context of signal processing or communication systems, but it does not directly discuss or define 'complex_field'.","<span id=""page-7-5""></span>where threshold  $\mathcal{T}$  is defined in (17). The range of CIR tap indices is  $0 \le l \le \hat{L}$ , where  $\hat{L}$  is the maximum delay obtained from (22). Following this, the sensing-estimated Channel Frequency Responses (CFRs) in the FD can be formulated as:",432,432,"<span id=""page-7-1""></span>C. Hybrid Radar-RSS Sensing > V. VLPC-DCO-OFDM COMMUNICATION > <span id=""page-7-6""></span>A. Radar-Aided Channel Estimation",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_009,4D,complex_field,CF,lexical,DIRECT,"The context provides a mathematical expression for time-invariant FD CFRs, which involves complex exponentials and summations, directly implying the concept of a complex field.",where the time-invariant FD CFRs are given in the absence of mobility in IM/DD by:,453,453,"B. Conventional Channel Estimation Methods > <span id=""page-8-1""></span>C. Data Detection",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_009,4D,complex_field,CF,lexical,DIRECT,"The context provides another mathematical expression that involves complex calculations and equalization, directly implying the concept of a complex field.","for  $0 \le \overline{m} \le M-1$ . In the absence of perfect CSI knowledge, conventional one-tap FD equalization can be performed with the aid of the sensing-estimated CFR of (23) as follows:",457,457,"B. Conventional Channel Estimation Methods > <span id=""page-8-1""></span>C. Data Detection",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_009,4D,complex_field,CF,lexical,NONE,The snippet does not mention or imply the concept of 'complex_field' directly or indirectly.,"However, in the absence of perfect CSI, the CCMC rate of (28) has to be rewritten based on the estimated CFR of (23) as follows [75]:",475,475,"B. Conventional Channel Estimation Methods > <span id=""page-8-1""></span>C. Data Detection > <span id=""page-8-2""></span>D. Maximum Achievable Rates",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_009,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level.receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_010,4D,intensity_only,intensity,lexical,INDIRECT,"The concept 'intensity_only' is related to 'intensity modulation direct detection (IM-DD)' which is mentioned in the context, but it's not the main focus.","Abstract—We experimentally demonstrate transmission of 50 and 60 GBaud 64-level quadrature amplitude modulation (QAM) high-speed optical discrete multi-tone (DMT) signal corresponding to the data rate of 117 Gbit/s and 140 Gbit/s, and 60-W power over fiber (PoF) over 1-km 7-core single-mode weakly coupled multi-core fiber (WC-MCF) for the first time. In this demonstration, the optical power transmission efficiency (OPTE) of energy light is up to 53.9%, and the collected optical power at the remote unit (RU) can be up tp 32.4 W. Meanwhile, the bit error rates (BERs) of 50 GBaud and 60 GBaud 64-QAM DMT signal in the intensity modulation direct detection (IM-DD) system at RU are all lower than the soft decision forward error correction (SD-FEC) threshold of 2E-2. In addition, the signal-tonoise ratio (SNR) of 50 GBaud is more than 22 dB within the limit",73,73,High-speed DMT signal and power-over-fiber simultaneous transmission over weakly-coupled multicore Fiber > Wei Chen,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_010,4D,intensity_only,intensity,lexical,NONE,There is no mention of 'intensity_only' or related concepts like 'intensity modulation' in this context.,"Keywords— discrete multi-tone modulation, power over fiber, weakly coupled multi-core fiber, intensity modulation direct detection.",77,77,High-speed DMT signal and power-over-fiber simultaneous transmission over weakly-coupled multicore Fiber > Wei Chen,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_010,4D,intensity_only,intensity,lexical,DIRECT,The snippet explicitly mentions 'intensity modulation' which is directly related to intensity_only.,"polarization state of the output light of ECL. Then, the optical carrier is fed into a LiNbO3-based electro-optic Mach-Zehnder modulator (MZM) with a 3 dB bandwidth of 45 GHz. In the modulator, the electrical DMT signal amplified by an electrical amplifier (EA) is converted to an optical DMT signal through intensity modulation, and the output optical signal is fed into any core of a customized 7-core WC-MCF fan-in module. Meanwhile, six single-mode 10 W HPFLs at 1064 nm used for PoF signal delivery are fed into the remaining six cores of the 7-core WC-MCF fan-in module. As shown in the inset of Fig. 2(a),which is a microscope cross-section of 7-core WC-MCF, the core pitch is 41.5 µm, the mode field diameter (MFD) is 9.5 µm, and the XT of PoF signal at 1064 nm is less than -110 dB. The inset (b) shows the used low insertion loss Fan-in and Fan-out (FIFO) device. Fusion splicing of fan-in and fan-out (FIFO) devices and WC-MCF is implemented by Fujikura's special optical fiber splicer (FSM-100P+) with fusion loss less than 0.1 dB.Next, the opticalDMT signal and the six-channel PoF signal are co-transmitted over 1-km 7-core WC-MCF with a cladding diameter of 150 µm (YOFC, MCF 7-42) using SDM. At the RU, a variable optical attenuator (VOA) is used to adjust the input power of the DMT optical signal to be amplified by the erbiumdoped fiber amplifier (EDFA). Then, a photodetector (PD) with an electrical bandwidth of 50 GHz is used to convert optical signal to electrical signal, which is then captured by a real-time digital storage oscilloscope (DSO) at 160 GSa/s. For energy light, the power of the six-channel energy light is monitored by an optical power meter. It is converted into electrical power by six photovoltaic power converters (PPC) and supplies power to the loads in the end.",111,111,II. EXPERIMENTAL SETUP,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_010,4D,intensity_only,magnitude,lexical,INDIRECT,"The concept 'intensity_only' is related to 'intensity modulation' which is implied through the discussion of 'intensity modulation direct detection (IM-DD)' and 'DMT signal' in the context, but it's not explicitly stated.","To validate the performance of the DMT signal light with the 60 W PoF signal in any fiber core, the optical DMT signal is fed into core 1 to 7 (the corresponding number of cores is 1 to 7) in turn, while the remaining six coressimultaneously transmit 60 W PoF signal at 1064 nm by six HPFLs. After parameter optimization, the successful transmission of 50 GBaud 64-QAM DMT optical signal with and without feed light has been realized, and the BER performance is shown in Fig. 5(a).Meanwhile, the BER of 60GBaud 64-QAM DMT optical signal is shown in Fig. 5(b). It can be observed that the BER is below the soft decision forward error correction (SD-FEC)limit of 2E-2 for both cases, which indicates that the high-power PoF signal has no significant impact on the BER performance. As an example, specifically, Fig. 5(c) shows the SNR of 50 G-Baud 64-QAM DMT signal with and without the feed light for core 1 to 7. In this case, the data rate of 117 Gbit/s has been realized. Due to the performance difference among seven fiber cores, although the SNR performance has slight fluctuation, all SNRs can meet the desired 3GPP requirement of 21.9 dB corresponding to the error vector magnitude (EVM) < 8% [22], for the high-speed mobile fronthaul scenarios. We do the corresponding experimental validation for 60 GBaud 64-QAM corresponding to 140 Gbit/s DMT signal, subsequently, and the SNR performance is shown in Fig. 5(d). In such a case, the received SNR cannot meet the desired 3GPP requirement. However, it can be concluded that the co-transmission of high-power energy light has no significant impact on the high-speed DMT signal over the 1km MCF link. Finally, take core 1 as an example, the constellation diagram of 50GBaud and 60GBaud 64-QAM DMT signals in the corresponding case asshown in the insets(a) and (b) of Fig. 5, respectively.",131,131,III. RESULTS AND DISCUSSIONS,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
