study_id,study_citation_key,report_id,screening_record_id,report_citation_key,report_citation_command,report_evidence_role,report_relation_code,report_role,title,authors,year,venue,doi,source_url,document_type,extracted_evidence_row_count,extracted_metric_row_count,governed_tradeoff_row_count,report_specific_guardrail_metric_count,pending_human_token_count_all_statuses,pending_human_token_resolved_or_approved_count,unresolved_pending_human_row_count,unresolved_pending_human_row_count_companion_lineage_gate,synthesis_use_gate,provenance_status,provenance_note
STC-SINGLETON-SCR-00998,OISAC_SCR00998,RPT-SCR-00998-01,SCR-00998,OISAC_SCR00998,\cite{OISAC_SCR00998},primary_source,none,standalone_primary_report,An Orthogonal Time Frequency Space Waveform With W-MUSIC Scheme for Photonic-Aided ISAC System,J. He; K. Liu; L. Yin; Z. Chen,2026,IEEE Photonics Technology Letters,10.1109/lpt.2026.3681817,https://doi.org/10.1109/lpt.2026.3681817,IEEE Journals,12,30,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-00998 supplies 12 evidence, 30 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01000,OISAC_SCR01000,RPT-SCR-01000-01,SCR-01000,OISAC_SCR01000,\cite{OISAC_SCR01000},primary_source,none,standalone_primary_report,Simultaneous Full-Photonic Dechirping and Demodulation THz-ISAC System Based on Thin-Film Lithium Niobate Modulator,Z. Wang; X. Ji; Z. Qiu; Z. Cai; F. Yin; Y. Dai; K. Xu,2026,Journal of Lightwave Technology,10.1109/jlt.2026.3672125,https://doi.org/10.1109/jlt.2026.3672125,IEEE Journals,15,39,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01000 supplies 15 evidence, 39 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01001,OISAC_SCR01001,RPT-SCR-01001-01,SCR-01001,OISAC_SCR01001,\cite{OISAC_SCR01001},primary_source,none,standalone_primary_report,Movable Access Point-Aided Integrated Visible Light Communication and Sensing Networks,Z. Saghir; S. Aboagye,2025,IEEE Wireless Communications Letters,10.1109/lwc.2024.3521192,https://doi.org/10.1109/lwc.2024.3521192,IEEE Journals,16,35,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01001 supplies 16 evidence, 35 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01004,OISAC_SCR01004,RPT-SCR-01004-01,SCR-01004,OISAC_SCR01004,\cite{OISAC_SCR01004},primary_source,none,standalone_primary_report,Sliding Window-Based LSTM Scheme for PAM-4 Photonics-Assisted W-Band ISAC Systems,J. He; S. Xiao; C. Ying; Z. Chen; Y. Xiao,2026,IEEE Photonics Technology Letters,10.1109/lpt.2025.3614902,https://doi.org/10.1109/lpt.2025.3614902,IEEE Journals,16,46,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01004 supplies 16 evidence, 46 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01006,OISAC_SCR01006,RPT-SCR-01006-01,SCR-01006,OISAC_SCR01006,\cite{OISAC_SCR01006},primary_source,none,standalone_primary_report,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks,Z. Wang; H. Yang; Y. Li; Q. Yao; T. Yu; C. Zhang; W. Liu; W. Lin; J. Zhang; Y. Liu; M. Cheriet,2024,IEEE Internet of Things Journal,10.1109/jiot.2024.3414863,https://doi.org/10.1109/jiot.2024.3414863,IEEE Journals,18,39,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01006 supplies 18 evidence, 39 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01008,OISAC_SCR01008,RPT-SCR-01008-01,SCR-01008,OISAC_SCR01008,\cite{OISAC_SCR01008},primary_source,none,standalone_primary_report,Submarine integrated sensing and communication cable networks enable high-precision earthquake location estimation through linear wavefront theory,T. Li; B. Yue; S. Chen; Y. Wu; W. Huang; C. Li; Z. He; L. Lin; Z. Li,2026,Journal of Optical Communications and Networking,10.1364/jocn.585552,https://doi.org/10.1364/jocn.585552,IEEE Journals,15,20,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01008 supplies 15 evidence, 20 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01009,OISAC_SCR01009,RPT-SCR-01009-01,SCR-01009,OISAC_SCR01009,\cite{OISAC_SCR01009},primary_source,none,standalone_primary_report,Demonstration of Photonic Sub-THz ISAC System with Real-Time 251.03-Gbps Communication Rate and Offline 2.5-cm Sensing Resolution,M. Lei; Z. Lyu; Q. Zhou; J. Zhang; H. Li; B. Hua; J. Zhang; Y. Cai; J. Ding; X. Chen; L. Zhang; J. Yu; M. Zhu,2024,2024 22nd International Conference on Optical Communications and Networks (ICOCN),10.1109/icocn63276.2024.10648485,https://doi.org/10.1109/icocn63276.2024.10648485,IEEE Conferences,12,19,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01009 supplies 12 evidence, 19 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01010,OISAC_SCR01010,RPT-SCR-01010-01,SCR-01010,OISAC_SCR01010,\cite{OISAC_SCR01010},primary_source,none,standalone_primary_report,Photonic Chirp Spread Spectrum THz-ISAC: Constraints and Design Considerations,Z. Lyu; L. Zhang; Q. Deng; X. Fang; L. Bai; O. Ozolins; H. Zhang; G. Liu; X. Pang; X. Yu,2026,IEEE Transactions on Microwave Theory and Techniques,10.1109/tmtt.2025.3615239,https://doi.org/10.1109/tmtt.2025.3615239,IEEE Journals,15,21,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01010 supplies 15 evidence, 21 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01011,OISAC_SCR01011,RPT-SCR-01011-01,SCR-01011,OISAC_SCR01011,\cite{OISAC_SCR01011},primary_source,none,standalone_primary_report,A THz with VLC Assisted ISAC System Under the Impact of Human Blockages,H. Prabhakar; N. R. R; V. A. Bohara,2026,2026 IEEE Wireless Communications and Networking Conference (WCNC),10.1109/wcnc65185.2026.11555578,https://doi.org/10.1109/wcnc65185.2026.11555578,IEEE Conferences,12,18,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01011 supplies 12 evidence, 18 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01012,OISAC_SCR01012,RPT-SCR-01012-01,SCR-01012,OISAC_SCR01012,\cite{OISAC_SCR01012},primary_source,none,standalone_primary_report,A Sub-THz ISAC System with Simultaneous Real-Time 125.516-Gbps Communication Rate and Offline 10-mm Sensing Resolution Enabled by Photonics,Q. Zhou; M. Lei; J. Zhang; H. Li; B. Hua; Y. Cai; J. Zhang; J. Ding; B. Liu; Z. Zhang; J. Zheng; J. Yu; M. Zhu,2024,ECOC 2024; 50th European Conference on Optical Communication,,https://ieeexplore.ieee.org/document/10926637,VDE Conferences,11,18,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01012 supplies 11 evidence, 18 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01018,OISAC_SCR01018,RPT-SCR-01018-01,SCR-01018,OISAC_SCR01018,\cite{OISAC_SCR01018},primary_source,none,standalone_primary_report,Zero-Padding 2D-DFT Scheme for Photonics-Assisted W-Band Fiber-Wireless ISAC System With Orthogonal Time Frequency Space Modulation,J. He; L. Yin; K. Liu; S. Xiao; Z. Chen,2025,Journal of Lightwave Technology,10.1109/jlt.2025.3602312,https://doi.org/10.1109/jlt.2025.3602312,IEEE Journals,12,23,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01018 supplies 12 evidence, 23 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01020,OISAC_SCR01020,RPT-SCR-01020-01,SCR-01020,OISAC_SCR01020,\cite{OISAC_SCR01020},primary_source,none,standalone_primary_report,Probabilistic Shaping With Bit-Weighted Distribution Matching for Photonics-Assisted mmWave Dual-Functional OFDM ISAC Systems,Z. Wang; W. Ji; R. Liu; H. Chang; J. Zhang; M. Lei; M. Zhu; X. Yu; H. Xu; C. Bai; J. Liu,2026,Journal of Lightwave Technology,10.1109/jlt.2026.3690699,https://doi.org/10.1109/jlt.2026.3690699,IEEE Journals,16,34,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01020 supplies 16 evidence, 34 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01021,OISAC_SCR01021,RPT-SCR-01021-01,SCR-01021,OISAC_SCR01021,\cite{OISAC_SCR01021},primary_source,none,standalone_primary_report,Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun,2025,IEEE Transactions on Instrumentation and Measurement,10.1109/tim.2025.3595231,https://doi.org/10.1109/tim.2025.3595231,IEEE Journals,20,51,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01021 supplies 20 evidence, 51 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01023,OISAC_SCR01023,RPT-SCR-01023-01,SCR-01023,OISAC_SCR01023,\cite{OISAC_SCR01023},primary_source,none,standalone_primary_report,Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian,2025,IEEE Transactions on Vehicular Technology,10.1109/tvt.2025.3640107,https://doi.org/10.1109/tvt.2025.3640107,IEEE Early Access Articles,20,27,5,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01023 supplies 20 evidence, 27 metric, and 5 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01024,OISAC_SCR01024,RPT-SCR-01024-01,SCR-01024,OISAC_SCR01024,\cite{OISAC_SCR01024},primary_source,none,standalone_primary_report,Single-Source Integrated Optical Wireless Positioning and Communication,H. A. Satai; B. Bechadergue; L. Chassagne; K. Acuna-Condori; B. Cagneau; P. Ruaux,2026,2026 IEEE 6th International Symposium on Joint Communications & Sensing (JC&S),10.1109/jcs69321.2026.11366026,https://doi.org/10.1109/jcs69321.2026.11366026,IEEE Conferences,21,38,5,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01024 supplies 21 evidence, 38 metric, and 5 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01025,OISAC_SCR01025,RPT-SCR-01025-01,SCR-01025,OISAC_SCR01025,\cite{OISAC_SCR01025},primary_source,none,standalone_primary_report,"Revolutionizing 6G: Experimental Validation of an Optical Integrated Communication, Sensing, and Power Transfer System",T. Chu; J. Ye; C. Chen; X. Guo; Z. Zeng; S. Guo; H. Haas; M. -S. Alouini,2026,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2025.3608091,https://doi.org/10.1109/jsac.2025.3608091,IEEE Journals,21,43,6,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01025 supplies 21 evidence, 43 metric, and 6 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01028,OISAC_SCR01028,RPT-SCR-01028-01,SCR-01028,OISAC_SCR01028,\cite{OISAC_SCR01028},primary_source,none,standalone_primary_report,"Adaptive Lighting Control in Visible Light Systems: An Integrated Sensing, Communication, and Illumination Framework",X. Xie; X. Wang; X. Lai; Y. Wen; F. Yang; H. He; L. Zhang; D. Zhao,2025,2025 11th International Conference on Computer and Communications (ICCC),10.1109/iccc68654.2025.11437932,https://doi.org/10.1109/iccc68654.2025.11437932,IEEE Conferences,14,18,1,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01028 supplies 14 evidence, 18 metric, and 1 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01029,OISAC_SCR01029,RPT-SCR-01029-01,SCR-01029,OISAC_SCR01029,\cite{OISAC_SCR01029},primary_source,none,standalone_primary_report,Experimental Demonstration of Integrated Optical Wireless Sensing and Communication,L. Shi; Z. Liu; B. Béchadergue; H. Guan; L. Chassagne; X. Zhang,2024,Journal of Lightwave Technology,10.1109/jlt.2024.3415417,https://doi.org/10.1109/jlt.2024.3415417,IEEE Journals,15,21,0,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01029 supplies 15 evidence, 21 metric, and 0 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01030,OISAC_SCR01030,RPT-SCR-01030-01,SCR-01030,OISAC_SCR01030,\cite{OISAC_SCR01030},primary_source,none,standalone_primary_report,Joint Optimization of Slot Selection and Power Allocation in Integrated Visible Light Communication and Sensing Systems,J. -Y. Wang; H. -N. Yang; J. -B. Wang; M. Lin; P. Shi,2023,IEEE Internet of Things Journal,10.1109/jiot.2023.3303137,https://doi.org/10.1109/jiot.2023.3303137,IEEE Journals,16,15,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01030 supplies 16 evidence, 15 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01032,OISAC_SCR01032,RPT-SCR-01032-01,SCR-01032,OISAC_SCR01032,\cite{OISAC_SCR01032},primary_source,none,standalone_primary_report,"Flexible Hybrid Waveform Design for Optical Integrated Communication, Sensing, and Power Transfer Systems",T. Chu; D. Wang; J. Ye; C. Chen; T. ElBatt; Z. Zeng; H. Haas,2026,Journal of Lightwave Technology,10.1109/jlt.2026.3665924,https://doi.org/10.1109/jlt.2026.3665924,IEEE Journals,15,17,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01032 supplies 15 evidence, 17 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01033,OISAC_SCR01033,RPT-SCR-01033-01,SCR-01033,OISAC_SCR01033,\cite{OISAC_SCR01033},primary_source,none,standalone_primary_report,"Integrated PC-FMCW Automotive Headlamp for Communication, Sensing, and Illumination",S. Liu; T. Sun; L. Wang; J. Lin; J. Song; Y. Dong,2025,2025 Asia Communications and Photonics Conference (ACP),10.1109/acp66871.2025.11350025,https://doi.org/10.1109/acp66871.2025.11350025,IEEE Conferences,12,16,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01033 supplies 12 evidence, 16 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01034,OISAC_SCR01034,RPT-SCR-01034-01,SCR-01034,OISAC_SCR01034,\cite{OISAC_SCR01034},primary_source,none,standalone_primary_report,VehicleTalk: Lightweight V2V Network Enabled by Optical Wireless Communication and Sensing,Y. Song; R. Mo; P. Zhang; C. Wang; Z. Sheng; Y. Sun; Y. Yang,2024,2024 IEEE 99th Vehicular Technology Conference (VTC2024-Spring),10.1109/vtc2024-spring62846.2024.10683127,https://doi.org/10.1109/vtc2024-spring62846.2024.10683127,IEEE Conferences,13,24,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01034 supplies 13 evidence, 24 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01036,OISAC_SCR01036,RPT-SCR-01036-01,SCR-01036,OISAC_SCR01036,\cite{OISAC_SCR01036},primary_source,none,standalone_primary_report,ReflexGest: Recognizing Hand Gestures Under VLC-Capable Lamps,Z. Liu; J. Zhu; J. Yang; Y. Sun; Y. Yang; J. Luo,2025,IEEE Transactions on Mobile Computing,10.1109/tmc.2025.3545340,https://doi.org/10.1109/tmc.2025.3545340,IEEE Journals,15,36,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01036 supplies 15 evidence, 36 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01040,OISAC_SCR01040,RPT-SCR-01040-01,SCR-01040,OISAC_SCR01040,\cite{OISAC_SCR01040},primary_source,none,standalone_primary_report,A Novel Comb Based Multi-Function Architecture for ISAC System,Z. Xie; W. Dong; Z. Zhu; F. Deng; K. Yin; T. Jiang,2026,Journal of Lightwave Technology,10.1109/jlt.2026.3654105,https://doi.org/10.1109/jlt.2026.3654105,IEEE Journals,14,36,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01040 supplies 14 evidence, 36 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01041,OISAC_SCR01041,RPT-SCR-01041-01,SCR-01041,OISAC_SCR01041,\cite{OISAC_SCR01041},primary_source,none,standalone_primary_report,Photonics-based Terahertz Integrated Communication and Localization for D-band,Q. Wang; Y. Deng; D. Mishra; Y. Xie; E. Aboutanios; S. Atakaramians,2024,"2024 49th International Conference on Infrared, Millimeter, and Terahertz Waves (IRMMW-THz)",10.1109/irmmw-thz60956.2024.10697696,https://doi.org/10.1109/irmmw-thz60956.2024.10697696,IEEE Conferences,10,17,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01041 supplies 10 evidence, 17 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01045,OISAC_SCR01045,RPT-SCR-01045-01,SCR-01045,OISAC_SCR01045,\cite{OISAC_SCR01045},primary_source,none,standalone_primary_report,Secure Multi-Tenant Distributed Sensing for ISAC-Over-Fiber (IOSAC) Networks,M. Salhi; M. Sliti,2026,IEEE Access,10.1109/access.2026.3680456,https://doi.org/10.1109/access.2026.3680456,IEEE Journals,14,49,4,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01045 supplies 14 evidence, 49 metric, and 4 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01047,OISAC_SCR01047,RPT-SCR-01047-01,SCR-01047,OISAC_SCR01047,\cite{OISAC_SCR01047},primary_source,none,standalone_primary_report,Indoor Health Monitoring with VLC-based Passive Posture Monitoring,J. Li; Z. Xie; C. Liang; C. Xu; C. Ge; Z. Xu; J. Wang; L. Ruan; W. Gui; X. Liang; W. Ding,2024,2024 Photonics & Electromagnetics Research Symposium (PIERS),10.1109/piers62282.2024.10618552,https://doi.org/10.1109/piers62282.2024.10618552,IEEE Conferences,16,18,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01047 supplies 16 evidence, 18 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01049,OISAC_SCR01049,RPT-SCR-01049-01,SCR-01049,OISAC_SCR01049,\cite{OISAC_SCR01049},primary_source,none,standalone_primary_report,Optical Transport Networks Supporting Integrated Communications and Sensing in 6G,A. Tzanakaki; M. Anastasopoulos,2025,2025 European Conference on Optical Communications (ECOC),10.1109/ecoc66593.2025.11263441,https://doi.org/10.1109/ecoc66593.2025.11263441,IEEE Conferences,16,12,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01049 supplies 16 evidence, 12 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01050,OISAC_SCR01050,RPT-SCR-01050-01,SCR-01050,OISAC_SCR01050,\cite{OISAC_SCR01050},primary_source,none,standalone_primary_report,Hybrid MRR-Assisted Long-Range SDMA for RO-ISAC Systems in Industry IoT Applications,X. Xiong; H. Wang; S. Shao; C. Chen,2026,Journal of Lightwave Technology,10.1109/jlt.2025.3642277,https://doi.org/10.1109/jlt.2025.3642277,IEEE Journals,16,16,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01050 supplies 16 evidence, 16 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01059,OISAC_SCR01059,RPT-SCR-01059-01,SCR-01059,OISAC_SCR01059,\cite{OISAC_SCR01059},primary_source,none,standalone_primary_report,Joint Task Offloading and Resource Allocation for Integrated VLC and Sensing in Digital Twin-Aided Vehicular Edge Computing Networks,H. -N. Yang; J. -Y. Wang; Q. Zeng; M. Cheng; M. Lin; J. -B. Wang,2025,IEEE Transactions on Vehicular Technology,10.1109/tvt.2024.3505857,https://doi.org/10.1109/tvt.2024.3505857,IEEE Journals,15,18,2,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01059 supplies 15 evidence, 18 metric, and 2 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01060,OISAC_SCR01060,RPT-SCR-01060-01,SCR-01060,OISAC_SCR01060,\cite{OISAC_SCR01060},primary_source,none,standalone_primary_report,An Information Interaction Method for Autonomous Train Operation Protection Based on Detection and Communication Integrated Microwave Photonic Radar,H. Dong; K. Xi; H. Song; S. Liu; Z. Zhang,2026,IEEE Transactions on Instrumentation and Measurement,10.1109/tim.2026.3654714,https://doi.org/10.1109/tim.2026.3654714,IEEE Journals,16,20,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01060 supplies 16 evidence, 20 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01070,OISAC_SCR01070,RPT-SCR-01070-01,SCR-01070,OISAC_SCR01070,\cite{OISAC_SCR01070},primary_source,none,standalone_primary_report,Integrated 1-Tb/s/λ Coherent Optical Transmission and Forward Vibration Sensing Using DFB Lasers with Combined Linewidth of 21.4 MHz,Y. Zhu; C. Zhang; Y. Zou; X. Cai; X. Fang; J. Lin; X. Zhou; F. Li; Z. Chen; X. Xie; W. Hu; F. Zhang,2025,2025 Asia Communications and Photonics Conference (ACP),10.1109/acp66871.2025.11350713,https://doi.org/10.1109/acp66871.2025.11350713,IEEE Conferences,12,21,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01070 supplies 12 evidence, 21 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01071,OISAC_SCR01071,RPT-SCR-01071-01,SCR-01071,OISAC_SCR01071,\cite{OISAC_SCR01071},primary_source,none,standalone_primary_report,Long-Distance Integrated Forward Vibration Sensing and Terabit Optical Communication with 12.5-MHz DFB Laser via Phase Noise Separation,Y. Zhu; C. Zhang; Y. Zou; X. Cai; Y. Hu; X. Fang; J. Lin; J. Li; X. Zhou; X. Xie; W. Hu; F. Zhang,2026,2026 Optical Fiber Communications Conference and Exhibition (OFC),,https://ieeexplore.ieee.org/document/11524221,IEEE Conferences,11,25,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01071 supplies 11 evidence, 25 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01072,OISAC_SCR01072,RPT-SCR-01072-01,SCR-01072,OISAC_SCR01072,\cite{OISAC_SCR01072},primary_source,none,standalone_primary_report,Accurate vibration recognition enabled by synergistic sensing based on both phase and SOP for stable IM-DD optical interconnects,B. Yang; H. Yu; Y. Yan; C. Zhang; J. Tang; Y. Hao; J. Wei; G. Sun; Y. Yang,2026,Journal of Optical Communications and Networking,10.1364/jocn.584770,https://doi.org/10.1364/jocn.584770,IEEE Journals,15,53,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01072 supplies 15 evidence, 53 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01073,OISAC_SCR01073,RPT-SCR-01073-01,SCR-01073,OISAC_SCR01073,\cite{OISAC_SCR01073},primary_source,none,standalone_primary_report,"Photonics-Assisted System for Joint Radar Ranging, Wireless Communications, and Spectrum Sensing",X. Meng; J. Zheng; J. Li; T. Pu; H. Zhou; S. Liu; X. Zhao,2026,Journal of Lightwave Technology,10.1109/jlt.2025.3632104,https://doi.org/10.1109/jlt.2025.3632104,IEEE Journals,14,37,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01073 supplies 14 evidence, 37 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01079,OISAC_SCR01079,RPT-SCR-01079-01,SCR-01079,OISAC_SCR01079,\cite{OISAC_SCR01079},primary_source,none,standalone_primary_report,Sensing as a Service: Can In-Band Distributed Fiber Optic Sensing Coexist With Coherent Metro DWDM Communication Network?,J. Wang; A. P. T. Lau; C. Lu,2026,Journal of Lightwave Technology,10.1109/jlt.2025.3647287,https://doi.org/10.1109/jlt.2025.3647287,IEEE Journals,14,46,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01079 supplies 14 evidence, 46 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01081,OISAC_SCR01081,RPT-SCR-01081-01,SCR-01081,OISAC_SCR01081,\cite{OISAC_SCR01081},primary_source,none,standalone_primary_report,Visible Light Integrated Positioning and Communication: A Multi-Task Federated Learning Framework,T. Wei; S. Liu; X. Du,2023,IEEE Transactions on Mobile Computing,10.1109/tmc.2022.3207164,https://doi.org/10.1109/tmc.2022.3207164,IEEE Journals,14,39,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01081 supplies 14 evidence, 39 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01085,OISAC_SCR01085,RPT-SCR-01085-01,SCR-01085,OISAC_SCR01085,\cite{OISAC_SCR01085},primary_source,none,standalone_primary_report,Turbulence-Resilient Communication through Beam Shaping Enabled by Multi-Region Turbulence Intensity Sensing,M. Zhou; R. Jin; S. Chen; J. Ding; M. Xu; Z. Wu,2025,2025 Asia Communications and Photonics Conference (ACP),10.1109/acp66871.2025.11350958,https://doi.org/10.1109/acp66871.2025.11350958,IEEE Conferences,14,46,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01085 supplies 14 evidence, 46 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01086,OISAC_SCR01086,RPT-SCR-01086-01,SCR-01086,OISAC_SCR01086,\cite{OISAC_SCR01086},primary_source,none,standalone_primary_report,Simultaneous distributed sensing and communication enabled by space and wavelength division multiplexing in a field-deployed seven-core fiber,Z. Wei; Y. Chen; Y. Wu; H. Gao; R. Chen; T. Li; S. Li; J. Chai; Z. Li; C. Lu,2026,Journal of Optical Communications and Networking,10.1364/jocn.584295,https://doi.org/10.1364/jocn.584295,IEEE Journals,16,21,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01086 supplies 16 evidence, 21 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01088,OISAC_SCR01088,RPT-SCR-01088-01,SCR-01088,OISAC_SCR01088,\cite{OISAC_SCR01088},primary_source,none,standalone_primary_report,Picosecond-Level Round-Trip Delay Measurement Scheme Based on Non-Commensurate Sampling for Future Deterministic Passive Optical Networks,Y. Zou; Z. Luo; J. Xu; S. Zhang; X. Dai; M. Cheng; C. Liu; L. Deng; Q. Yang,2026,Journal of Lightwave Technology,10.1109/jlt.2026.3692484,https://doi.org/10.1109/jlt.2026.3692484,IEEE Journals,16,23,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01088 supplies 16 evidence, 23 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
STC-SINGLETON-SCR-01093,OISAC_SCR01093,RPT-SCR-01093-01,SCR-01093,OISAC_SCR01093,\cite{OISAC_SCR01093},primary_source,none,standalone_primary_report,Coexistence of Distributed Sensing and Ultra-Simple Coherent RoF Based Front-Haul for Radio Access Network,M. Liu; J. Wang; C. Liu; C. Yu; C. Lu,2025,Journal of Lightwave Technology,10.1109/jlt.2025.3555486,https://doi.org/10.1109/jlt.2025.3555486,IEEE Journals,16,21,3,0,0,0,0,0,eligible_with_study_context,complete,"Source SCR-01093 supplies 16 evidence, 21 metric, and 3 governed tradeoff rows; use gate: eligible_with_study_context."
