row_type,section,study_id,axis,record_id,raw_token,normalized_category,record_eligibility,is_recognized,body_membership_included,recognized_categories_for_study_axis,recognized_category_count_for_study_axis,eligible_raw_token_count_for_study_axis,fallback_body_id,fallback_body_included_for_study_axis,decision_reason
raw_token,S3,STC-SINGLETON-SCR-00013,sensing,MET-B20-SCR00013-007,other,power_energy_device_response,eligible,yes,yes,physical_quantity_estimation|power_energy_device_response|sensing_resolution|sensitivity_detection_limit,4,6,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00013,sensing,MET-B20-SCR00013-008,other,physical_quantity_estimation,eligible,yes,yes,physical_quantity_estimation|power_energy_device_response|sensing_resolution|sensitivity_detection_limit,4,6,S3-sensing_other_sensing_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00015,communication,,,other_communication_metric,study_domain_summary,NA,no,error_rate|power_energy_device_response|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00015,communication,MET-B20-SCR00015-001,data_rate,throughput_rate_capacity,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00015,communication,MET-B20-SCR00015-003,other,power_energy_device_response,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00015,communication,MET-B20-SCR00015-004,BER,error_rate,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00015,communication,MET-B20-SCR00015-005,BER,error_rate,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00015,communication,MET-B20-SCR00015-006,other,error_rate,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,5,S3-communication_other_communication_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00015,sensing,,,other_sensing_metric,study_domain_summary,NA,no,angle_position_localization|power_energy_device_response,2,2,S3-sensing_other_sensing_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00015,sensing,MET-B20-SCR00015-002,localization_error,angle_position_localization,eligible,yes,yes,angle_position_localization|power_energy_device_response,2,2,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00015,sensing,MET-B20-SCR00015-003,other,power_energy_device_response,eligible,yes,yes,angle_position_localization|power_energy_device_response,2,2,S3-sensing_other_sensing_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00036,communication,,,other_communication_metric,study_domain_summary,NA,no,error_rate|throughput_rate_capacity,2,3,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00036,communication,MET-SCR00036-G2-005,data_rate,throughput_rate_capacity,eligible,yes,yes,error_rate|throughput_rate_capacity,2,3,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00036,communication,MET-SCR00036-G2-006,BER,error_rate,eligible,yes,yes,error_rate|throughput_rate_capacity,2,3,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00036,communication,MET-SCR00036-G2-007,other,other_communication_metric,eligible,no,no,error_rate|throughput_rate_capacity,2,3,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S3,STC-SINGLETON-SCR-00036,sensing,,,other_sensing_metric,study_domain_summary,NA,no,range_error_resolution|sensing_signal_quality,2,5,S3-sensing_other_sensing_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00036,sensing,MET-SCR00036-G2-001,sensing_SNR,sensing_signal_quality,eligible,yes,yes,range_error_resolution|sensing_signal_quality,2,5,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00036,sensing,MET-SCR00036-G2-002,ranging_error,range_error_resolution,eligible,yes,yes,range_error_resolution|sensing_signal_quality,2,5,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00036,sensing,MET-SCR00036-G2-003,ranging_error,range_error_resolution,eligible,yes,yes,range_error_resolution|sensing_signal_quality,2,5,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00036,sensing,MET-SCR00036-G2-004,range_resolution,range_error_resolution,eligible,yes,yes,range_error_resolution|sensing_signal_quality,2,5,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00036,sensing,MET-SCR00036-G2-007,other,other_sensing_metric,eligible,no,no,range_error_resolution|sensing_signal_quality,2,5,S3-sensing_other_sensing_metric,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S3,STC-SINGLETON-SCR-00038,communication,,,other_communication_metric,study_domain_summary,NA,no,power_energy_device_response|throughput_rate_capacity,2,3,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00038,communication,MET-SCR00038-G2-001,other,throughput_rate_capacity,eligible,yes,yes,power_energy_device_response|throughput_rate_capacity,2,3,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00038,communication,MET-SCR00038-G2-002,other,power_energy_device_response,eligible,yes,yes,power_energy_device_response|throughput_rate_capacity,2,3,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00038,communication,MET-SCR00038-G2-003,link_budget,power_energy_device_response,eligible,yes,yes,power_energy_device_response|throughput_rate_capacity,2,3,S3-communication_other_communication_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00038,sensing,,,other_sensing_metric,study_domain_summary,NA,no,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00038,sensing,MET-SCR00038-G2-004,resolution,sensing_resolution,eligible,yes,yes,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00038,sensing,MET-SCR00038-G2-005,resolution,sensing_resolution,eligible,yes,yes,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00038,sensing,MET-SCR00038-G2-006,resolution,sensing_resolution,eligible,yes,yes,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00038,sensing,MET-SCR00038-G2-007,resolution,sensing_resolution,eligible,yes,yes,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00038,sensing,MET-SCR00038-G2-008,other,other_sensing_metric,eligible,no,no,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00038,sensing,MET-SCR00038-G2-009,other,other_sensing_metric,eligible,no,no,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00038,sensing,MET-SCR00038-G2-010,other,other_sensing_metric,eligible,no,no,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00038,sensing,MET-SCR00038-G2-011,other,other_sensing_metric,eligible,no,no,sensing_resolution,1,8,S3-sensing_other_sensing_metric,no,unmatched_token_audit_only_because_recognized_category_exists
axis_summary,S3,STC-SINGLETON-SCR-00052,communication,,,other_communication_metric,study_domain_summary,NA,no,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00052,communication,MET-SCR00052-G2-001,OSNR,communication_signal_quality,eligible,yes,yes,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00052,communication,MET-SCR00052-G2-002,OSNR,communication_signal_quality,eligible,yes,yes,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00052,communication,MET-SCR00052-G2-003,OSNR,communication_signal_quality,eligible,yes,yes,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00052,communication,MET-SCR00052-G2-004,OSNR,communication_signal_quality,eligible,yes,yes,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00052,communication,MET-SCR00052-G2-005,OSNR,communication_signal_quality,eligible,yes,yes,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00052,communication,MET-SCR00052-G2-006,OSNR,communication_signal_quality,eligible,yes,yes,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00052,communication,MET-SCR00052-G2-007,BER,error_rate,eligible,yes,yes,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00052,communication,MET-SCR00052-G2-009,data_rate,throughput_rate_capacity,eligible,yes,yes,communication_signal_quality|error_rate|throughput_rate_capacity,3,8,S3-communication_other_communication_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00052,sensing,,,other_sensing_metric,study_domain_summary,NA,yes,,0,1,S3-sensing_other_sensing_metric,yes,fallback_included_because_unmatched_eligible_metric_exists_and_no_recognized_category_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00052,sensing,MET-SCR00052-G2-008,other,other_sensing_metric,eligible,no,yes,,0,1,S3-sensing_other_sensing_metric,yes,unmatched_token_supports_study_domain_fallback
axis_summary,S3,STC-SINGLETON-SCR-00056,communication,,,other_communication_metric,study_domain_summary,NA,no,error_rate|power_energy_device_response|throughput_rate_capacity,3,6,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00056,communication,MET-SCR00056-G2-001,data_rate,throughput_rate_capacity,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,6,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,communication,MET-SCR00056-G2-002,other,power_energy_device_response,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,6,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,communication,MET-SCR00056-G2-003,other,error_rate,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,6,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,communication,MET-SCR00056-G2-010,data_rate,throughput_rate_capacity,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,6,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,communication,MET-SCR00056-G2-011,other,power_energy_device_response,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,6,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,communication,MET-SCR00056-G2-012,other,error_rate,eligible,yes,yes,error_rate|power_energy_device_response|throughput_rate_capacity,3,6,S3-communication_other_communication_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00056,sensing,,,other_sensing_metric,study_domain_summary,NA,no,angle_position_localization|error_rate|range_error_resolution|sensing_task_output_or_configuration,4,9,S3-sensing_other_sensing_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00056,sensing,MET-SCR00056-G2-004,laser_linewidth,error_rate,eligible,yes,yes,angle_position_localization|error_rate|range_error_resolution|sensing_task_output_or_configuration,4,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,sensing,MET-SCR00056-G2-005,other,sensing_task_output_or_configuration,eligible,yes,yes,angle_position_localization|error_rate|range_error_resolution|sensing_task_output_or_configuration,4,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,sensing,MET-SCR00056-G2-006,localization_error,angle_position_localization,eligible,yes,yes,angle_position_localization|error_rate|range_error_resolution|sensing_task_output_or_configuration,4,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,sensing,MET-SCR00056-G2-007,localization_error,angle_position_localization,eligible,yes,yes,angle_position_localization|error_rate|range_error_resolution|sensing_task_output_or_configuration,4,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00056,sensing,MET-SCR00056-G2-008,range_resolution,range_error_resolution,eligible,yes,yes,angle_position_localization|error_rate|range_error_resolution|sensing_task_output_or_configuration,4,9,S3-sensing_other_sensing_metric,no,recognized_category_included
